State,ZipCode,EstimatedCombinedRate
NY,00501,0.086250
NY,00544,0.086250
NY,06390,0.086250
NY,10001,0.088750
NY,10002,0.088750
NY,10003,0.088750
NY,10004,0.088750
NY,10005,0.088750
NY,10006,0.088750
NY,10007,0.088750
NY,10008,0.088750
NY,10009,0.088750
NY,10010,0.088750
NY,10011,0.088750
NY,10012,0.088750
NY,10013,0.088750
NY,10014,0.088750
NY,10016,0.088750
NY,10017,0.088750
NY,10018,0.088750
NY,10019,0.088750
NY,10020,0.088750
NY,10021,0.088750
NY,10022,0.088750
NY,10023,0.088750
NY,10024,0.088750
NY,10025,0.088750
NY,10026,0.088750
NY,10027,0.088750
NY,10028,0.088750
NY,10029,0.088750
NY,10030,0.088750
NY,10031,0.088750
NY,10032,0.088750
NY,10033,0.088750
NY,10034,0.088750
NY,10035,0.088750
NY,10036,0.088750
NY,10037,0.088750
NY,10038,0.088750
NY,10039,0.088750
NY,10040,0.088750
NY,10041,0.088750
NY,10043,0.088750
NY,10044,0.088750
NY,10045,0.088750
NY,10055,0.088750
NY,10060,0.088750
NY,10065,0.088750
NY,10069,0.088750
NY,10075,0.088750
NY,10080,0.088750
NY,10081,0.088750
NY,10087,0.088750
NY,10090,0.088750
NY,10101,0.088750
NY,10102,0.088750
NY,10103,0.088750
NY,10104,0.088750
NY,10105,0.088750
NY,10106,0.088750
NY,10107,0.088750
NY,10108,0.088750
NY,10109,0.088750
NY,10110,0.088750
NY,10111,0.088750
NY,10112,0.088750
NY,10113,0.088750
NY,10114,0.088750
NY,10115,0.088750
NY,10116,0.088750
NY,10117,0.088750
NY,10118,0.088750
NY,10119,0.088750
NY,10120,0.088750
NY,10121,0.088750
NY,10122,0.088750
NY,10123,0.088750
NY,10124,0.088750
NY,10125,0.088750
NY,10126,0.088750
NY,10128,0.088750
NY,10129,0.088750
NY,10130,0.088750
NY,10131,0.088750
NY,10132,0.088750
NY,10133,0.088750
NY,10138,0.088750
NY,10150,0.088750
NY,10151,0.088750
NY,10152,0.088750
NY,10153,0.088750
NY,10154,0.088750
NY,10155,0.088750
NY,10156,0.088750
NY,10157,0.088750
NY,10158,0.088750
NY,10159,0.088750
NY,10160,0.088750
NY,10162,0.088750
NY,10163,0.088750
NY,10164,0.088750
NY,10165,0.088750
NY,10166,0.088750
NY,10167,0.088750
NY,10168,0.088750
NY,10169,0.088750
NY,10170,0.088750
NY,10171,0.088750
NY,10172,0.088750
NY,10173,0.088750
NY,10174,0.088750
NY,10175,0.088750
NY,10176,0.088750
NY,10177,0.088750
NY,10178,0.088750
NY,10179,0.088750
NY,10185,0.088750
NY,10199,0.088750
NY,10203,0.088750
NY,10211,0.088750
NY,10212,0.088750
NY,10213,0.088750
NY,10242,0.088750
NY,10249,0.088750
NY,10256,0.088750
NY,10258,0.088750
NY,10259,0.088750
NY,10260,0.088750
NY,10261,0.088750
NY,10265,0.088750
NY,10268,0.088750
NY,10269,0.088750
NY,10270,0.088750
NY,10271,0.088750
NY,10272,0.088750
NY,10273,0.088750
NY,10274,0.088750
NY,10275,0.088750
NY,10276,0.088750
NY,10277,0.088750
NY,10278,0.088750
NY,10279,0.088750
NY,10280,0.088750
NY,10281,0.088750
NY,10282,0.088750
NY,10285,0.088750
NY,10286,0.088750
NY,10301,0.088750
NY,10302,0.088750
NY,10303,0.088750
NY,10304,0.088750
NY,10305,0.088750
NY,10306,0.088750
NY,10307,0.088750
NY,10308,0.088750
NY,10309,0.088750
NY,10310,0.088750
NY,10311,0.088750
NY,10312,0.088750
NY,10313,0.088750
NY,10314,0.088750
NY,10451,0.088750
NY,10452,0.088750
NY,10453,0.088750
NY,10454,0.088750
NY,10455,0.088750
NY,10456,0.088750
NY,10457,0.088750
NY,10458,0.088750
NY,10459,0.088750
NY,10460,0.088750
NY,10461,0.088750
NY,10462,0.088750
NY,10463,0.088750
NY,10464,0.088750
NY,10465,0.088750
NY,10466,0.088750
NY,10467,0.088750
NY,10468,0.088750
NY,10469,0.088750
NY,10470,0.088750
NY,10471,0.088750
NY,10472,0.088750
NY,10473,0.088750
NY,10474,0.088750
NY,10475,0.088750
NY,10501,0.083750
NY,10502,0.083750
NY,10503,0.083750
NY,10504,0.083750
NY,10505,0.083750
NY,10506,0.083750
NY,10507,0.083750
NY,10509,0.083750
NY,10510,0.083750
NY,10511,0.083750
NY,10512,0.083750
NY,10514,0.083750
NY,10516,0.083750
NY,10517,0.083750
NY,10518,0.083750
NY,10519,0.083750
NY,10520,0.083750
NY,10521,0.083750
NY,10522,0.083750
NY,10523,0.083750
NY,10524,0.083750
NY,10526,0.083750
NY,10527,0.083750
NY,10528,0.083750
NY,10530,0.083750
NY,10532,0.083750
NY,10533,0.083750
NY,10535,0.083750
NY,10536,0.083750
NY,10537,0.083750
NY,10538,0.083750
NY,10540,0.083750
NY,10541,0.083750
NY,10542,0.083750
NY,10543,0.083750
NY,10545,0.083750
NY,10546,0.083750
NY,10547,0.083750
NY,10548,0.083750
NY,10549,0.083750
NY,10550,0.088750
NY,10551,0.083750
NY,10552,0.083750
NY,10553,0.083750
NY,10560,0.083750
NY,10562,0.083750
NY,10566,0.083750
NY,10567,0.083750
NY,10570,0.083750
NY,10573,0.083750
NY,10576,0.083750
NY,10577,0.083750
NY,10578,0.083750
NY,10579,0.083750
NY,10580,0.083750
NY,10583,0.088750
NY,10587,0.083750
NY,10588,0.083750
NY,10589,0.083750
NY,10590,0.083750
NY,10591,0.083750
NY,10594,0.083750
NY,10595,0.083750
NY,10596,0.083750
NY,10597,0.083750
NY,10598,0.083750
NY,10601,0.083750
NY,10602,0.083750
NY,10603,0.083750
NY,10604,0.083750
NY,10605,0.083750
